psu_CMPSC 456,Introduction to Numerical Analysis II. Polynomials and piecewise polynomial approximation; matrix least square problems; numerical solution of eigenvalue problems; numerical solutions of ordinary differential equations.
maryland_CMSC 414,"Computer and Network Security. An introduction to the topic of security in the context of computer systems and networks. Identify, analyze, and solve network-related security problems in computer systems. Fundamentals of number theory, authentication, and encryption technologies, as well as the practical problems that have to be solved in order to make those technologies workable in a networked environment, particularly in the wide-area Internet environment."
psu_CMPSC 302,"Intermediate Visual Programming. OO programming, visual programming, classes, objects, ADTs, inheritance, recursion, regular expressions, user-defined controls, documentation, testing, verification, productivity tools."
caltech_CS 118,"Logic Model Checking for Formal Software Verification. An introduction to the theory and practice of logic model checking as an aid in the formal proofs of correctness of concurrent programs and system designs. The specific focus is on automata-theoretic verification. The course includes a study of the theory underlying formal verification, the correctness of programs, and the use of software tools in designs."
cmu_15-390,"Entrepreneurship for Computer Science. This course is designed to develop skills related to entrepreneurship and innovation for non-business undergraduate and graduate students in the School of Computer Science.  The course assumes no background courses in business and is appropriate for those who are interested in bringing innovations to market either through new companies or existing companies.   The course provides an overview of entrepreneurship and innovation, develops an entrepreneurial frame of mind, and provides a framework for learning the rudiments of how to generate ideas.  Students come up with or are presented with potential ideas and learn how to develop these ideas into opportunities, and to explore their potential for becoming viable businesses.  They learn how to do market research, to develop go-to-market strategies, value propositions and to differentiate their products or services from potential competitors.  The focus is on understanding and developing strategies for approaching the key elements of the entrepreneurial process...opportunity, resources and team. The course consists of a balance of lectures, case studies and encounters with entrepreneurs, investors and business professionals.  The students are exposed to financial and intellectual property issues, and encounter a real world perspective on entrepreneurship, innovation and leadership.  The output of the course is a mini-business plan or venture opportunity screening document that can be developed into a business plan in a subsequent course entitled New Venture Creation or through independent study."
cmu_15-214,"Principles of Software Construction: Objects, Design, and Concurrency. Software engineers today are less likely to design data structures and algorithms from scratch and more likely to build systems from library and framework components. In this course, students engage with concepts related to the construction of software systems at scale, building on their understanding of the basic building blocks of data structures, algorithms, program structures, and computer structures. The course covers technical topics in four areas: (1) concepts of design for complex systems, (2) object oriented programming, (3) static and dynamic analysis for programs, and (4) concurrent and distributed software. Student assignments involve engagement with complex software such as distributed massively multi-player game systems and frameworks for graphical user interaction."
stanford_CS 549,"Human-Computer Interaction in the Real World. Intended for students who are pursuing a focus on HCI, this course focuses on showing students how HCI gets applied in industry across different types of companies. The course consists of on-site visits to large companies (for example Google, Yahoo, Square, Tesla) and to startups to talk to the HCI practitioners at these companies and learn first hand how HCI and design fits in at different companies. The objective of this class is to have students understand how HCI practitioners fit into organizations, the roles they play, and what skills they need in the real world to be able to do their magic."
cmu_15-386,"Neural Computation. Computational neuroscience is an interdisciplinary science that seeks to understand how the brain computes  to achieve  natural intelligence.  It seeks to understand the computational principles and mechanisms of intelligent behaviors and mental abilities — such as perception, language, motor control, and learning — by building artificial systems and computational models with the same capabilities. This course explores how neurons encode and process information, adapt and learn, communicate, cooperate, compete and compute at the individual level as well as at the levels of networks and systems. It will introduce basic concepts in computational modeling, information theory, signal processing, system analysis, statistical and probabilistic inference. Concrete examples will be drawn from the visual system and the motor systems,  and studied from computational, psychological and biological perspectives. Students will learn to perform computational experiments using Matlab and quantitative studies of neurons and neuronal networks."
stanford_CS 106B,"Programming Abstractions. Abstraction and its relation to programming. Software engineering principles of data abstraction and modularity. Object-oriented programming, fundamental data structures (such as stacks, queues, sets) and data-directed design. Recursion and recursive data structures (linked lists, trees, graphs). Introduction to time and space complexity analysis. Uses the programming language C++ covering its basic facilities."
illinois_CS 494,Senior Project II. Continuation of CS 492. 3 undergraduate hours. No graduate credit. Credit is not given for both CS 494 and a project course in another engineering department for the same project. 
illinois_CS 173,"Discrete Structures. Discrete mathematical structures frequently encountered in the study of Computer Science. Sets, propositions, Boolean algebra, induction, recursion, relations, functions, and graphs. Credit is not given for both CS 173 and MATH 213. "
mit_6.344,"Digital Image Processing. Digital images as two-dimensional signals. Digital signal processing theories used for digital image processing, including one-dimensional and two-dimensional convolution, Fourier transform, discrete Fourier transform, and discrete cosine transform. Image processing basics. Image enhancement. Image restoration. Image coding and compression. Video processing including video coding and compression. Additional topics including digital high-definition television systems."
psu_CMPSC 460,"Principles of Programming Languages. Design and implementation of high level programming languages and survey of language paradigms including imperative, functional, and object-oriented programming."
mit_6.632,"Electromagnetic Wave Theory. Solutions to Maxwell equations and physical interpretation. Topics include waves in media, equivalence principle, duality and complementarity, Huygens' principle, Fresnel and Fraunhofer diffraction, radiation and dyadic Green's functions, scattering, metamaterials, and plasmonics, mode theory, dielectric waveguides, and resonators. Examples deal with limiting cases of electromagnetic theory, multi-port elements, filters and antennas. Discusses current topics in microwave and photonic devices."
msu_CSE 331,"Algorithms and Data Structures. Linear data structures, trees, graphs and algorithms which operate on them. Fundamental algorithms for searching, sorting, string matching, graph problems.  Design and analysis of algorithms."
psu_CMPSC 461,"Programming Language Concepts. Fundamental concepts of programming language design, specifications, and implementation; programming language paradigms and features; program verification."
illinois_CS 428,"Software Engineering II. Continuation of CS 427. Software development, management, and maintenance. Project and configuration management, collaborative development models, software quality assurance, interoperability domain engineering and software reuse, and software re-engineering. Same as CSE 429. 3 undergraduate hours. 3 or 4 graduate hours. "
iowa_CS:5610,"High Performance Computer Architecture. Problems involved in designing and analyzing current machine architectures using hardware description language (HDL) simulation and analysis, hierarchical memory design, pipeline processing, vector machines, numerical applications, multiprocessor architectures and parallel algorithm design techniques; evaluation methods to determine relationship between computer design and design goals. "
caltech_SS/CS 149,"Introduction to Algorithmic Economics. This course will equip students to engage with current topics of active research at the intersection of social and information sciences, including: algorithmic mechanism design; auctions; existence and computation of equilibria; and learning and games."
psu_CMPSC 436,"Communications and Networking. Data transmission, basic signaling, data encoding, error control, communication protocols, security, network topologies, routing, switching, internetworking, emerging high speed networks."
illinois_CS 438,"Communication Networks. Layered architectures and the OSI Reference Model; design issues and protocols in the transport, network, and data link layers; architectures and control algorithms of local-area, point-to-point, and satellite networks; standards in networks access protocols; models of network interconnection; overview of networking and communication software. Same as ECE 438. 3 undergraduate hours. 3 or 4 graduate hours. "
illinois_CS 527,"Topics in Software Engineering. Fault-tolerant software, software architecture, software patterns, multi-media software, and knowledge-based approaches to software engineering. Case studies. "
stanford_CS 193P,"iPhone and iPad Application Programming. Tools and APIs required to build applications for the iPhone and iPad platforms using the iOS SDK. User interface design for mobile devices and unique user interactions using multi-touch technologies. Object-oriented design using model-view-controller paradigm, memory management, Swift programming language. Other topics include: object-oriented database API, animation, mobile device power management, multi-threading, networking and performance considerations."
purdue_CS 53600,"Data Communication And Computer Networks. Data communications: communication hardware technologies including local area and longhaul network hardware, circuit and packet switching, interfaces between computer and network hardware, and performance issues. Network architecture: protocol software and conceptual layering, reliable delivery over an unreliable channel, transport protocols, virtual circuits, datagrams, internetworking as a fundamental design concept, the client-server paradigm, naming and name binding, name servers, addressing and address resolution, routing and routing algorithms, congestion and flow control techniques, network file systems, distribution of computation, and DARPA internet protocols (TCP/IP) as examples of protocol organization."
mit_6.846,"Parallel Computing. Introduction to parallel and multicore computer architecture and programming. Topics include the design and implementation of multicore processors; networking, video, continuum, particle and graph applications for multicores; communication and synchronization algorithms and mechanisms; locality in parallel computations; computational models, including shared memory, streams, message passing, and data parallel; multicore mechanisms for synchronization, cache coherence, and multithreading. Performance evaluation of multicores; compilation and runtime systems for parallel computing. Substantial project required. 4 Engineering Design Points."
mit_6.045,"Automata, Computability, and Complexity. Provides an introduction to some of the central ideas of theoretical computer science, including circuits, finite automata, Turing machines and computability, efficient algorithms and reducibility, the P versus NP problem, NP-completeness, the power of randomness, cryptography, computational learning theory, and quantum computing. Examines the classes of problems that can and cannot be solved in various computational models."
mit_6.781,"Nanostructure Fabrication. Describes current techniques used to analyze and fabricate nanometer-length-scale structures and devices. Emphasizes imaging and patterning of nanostructures, including fundamentals of optical, electron (scanning, transmission, and tunneling), and atomic-force microscopy; optical, electron, ion, and nanoimprint lithography, templated self-assembly, and resist technology. Surveys substrate characterization and preparation, facilities, and metrology requirements for nanolithography. Addresses nanodevice processing methods, such as liquid and plasma etching, lift-off, electroplating, and ion-implant. Discusses applications in nanoelectronics, nanomaterials, and nanophotonics."
psu_CMPSC 202,"Programming for Engineers with FORTRAN. Development and implementation of algorithms in a procedure-oriented language, with emphasis on numerical methods for engineering problems.  A student may receive credit for only one of the following courses: CMPSC 101, 102, 200, 201, or 202."
iowa_CS:4520,"Computer Graphics. Introduction to computer graphics algorithms and techniques, with emphasis on interactive 3‑D graphics; coordinate systems and frames, modeling and viewing transformations, rendering, shading, lighting, texture, bump, environment mapping, animation, ray tracing, radiosity. "
princeton_COS  518,"Advanced Computer Systems. COS-518 is a graduate course in computer systems. Its goals are: (1) To understand the core concepts of computer systems, rather than particular implementation details.  (2) To understand the state of the art in distributed, storage, mobile, and operating systems.  (3) To understand how to engage in cutting-edge systems research and development.  This course assumes a basic familiarity with computer systems and networking concepts."
msu_CSE 847,"Machine Learning. Computational study of learning and data mining. Strengths and limitations of various learning paradigms, including supervised learning, learning from scalar reward, unsupervised learning, and learning with domain knowledge."
caltech_SS/CS 241,"Topics in Algorithmic Economics. This is a graduate-level seminar covering recent topics at the intersection of computer science and economics. Topics will vary, but may include, e.g., dynamics in games, algorithmic mechanism design, and prediction markets."
msu_CSE 335,"Object-oriented Software Design. Development of large software products, libraries, and product families.  Object-oriented programming using inheritance and polymorphism.  Design methods. Specification and the use of contracts to design reliable software.  Configuration management and life-cycle issues."
iowa_CS:4330,"Theory of Computation. Finite automata; regular sets and expressions; context‑free and context‑sensitive grammars, their properties; push‑down automata; standard, universal, and linear‑bounded Turing machines; relationships between formal languages and automata; undecidability and its consequences. "
iowa_CS:3620,"Operating Systems. Introduction to modern operating systems, including device control, memory management and addressing, process scheduling, interprocess communication, interrupts, synchronization, security. "
cmu_15-465,"Animation Art and Technology. Animation Art and Technology is an interdisciplinary course cross-listed between Art and Computer Science. Faculty and teaching assistants from computer science and art teach the class as a team. It is a project-based course in which four to five interdisciplinary teams of students produce animations. Most of the animations have a substantive technical component and the students are challenged to consider innovation with content to be equal with the technical. The class includes basic tutorials for work in Maya leading toward more advanced applications and extensions of the software such as motion capture and algorithms for animating cloth, hair, particles, and grouping behaviors. The first class will meet in CFA room 303."
psu_CMPSC 442,"Artificial Intelligence. Introduction to the theory, research paradigms, implementation techniques, and philosophies of artificial intelligence."
mit_6.581,"Foundations of Algorithms and Computational Techniques in Systems Biology. Illustrates computational approaches to solving problems in systems biology. Uses a series of case studies to demonstrate how an effective match between the statement of a biological problem and the selection of an appropriate algorithm or computational technique can lead to fundamental advances. Covers several discrete and numerical algorithms used in simulation, feature extraction, and optimization for molecular, network, and systems models in biology. Students taking graduate version complete additional assignments."
iowa_CS:4440,"Web Mining. Core methods underlying development of applications on the Web; examples of relevant applications, including those pertaining to information retrieval, summarization of Web documents, and identifying social networks. "
mit_6.172,"Performance Engineering of Software Systems. Project-based introduction to building efficient, high-performance and scalable software systems. Topics include performance analysis, algorithmic techniques for high performance, instruction-level optimizations, vectorization, cache and memory hierarchy optimization, and parallel programming. Students taking graduate version complete additional assignments. 12 Engineering Design Points."
mit_6.334,"Power Electronics. The application of electronics to energy conversion and control. Modeling, analysis, and control techniques. Design of power circuits including inverters, rectifiers, and dc-dc converters. Analysis and design of magnetic components and filters. Characteristics of power semiconductor devices. Numerous application examples, such as motion control systems, power supplies, and radio-frequency power amplifiers. 6 Engineering Design Points."
illinois_CS 565,"Human-Computer Interaction. In-depth coverage of advanced topics in human-computer interaction (HCI). Applied models of human performance and attention, design tools for creative design tasks, interruptions and peripheral displays, gestures, and bimanual input, and usability evaluation techniques. Students complete a research-oriented term project of their choosing. "
cmu_15-322,"Introduction to Computer Music. Computers are used to synthesize sound, process signals, and  compose music. Personal computers have replaced studios full of sound  recording and processing equipment, completing a revolution that began with  recording and electronics. In this course, students will learn the  fundamentals of digital audio, basic sound synthesis algorithms, and  techniques for digital audio effects and processing. Students will apply  their knowledge in programming assignments using a very high-level  programming language for sound synthesis and composition. In a final  project, students will demonstrate their mastery of tools and techniques  through music composition or by the implementation of a significant  sound-processing technique."
purdue_CS 63800,"Multimedia Networking And Operating Systems. For graduate students in computer sciences who have a background in networking and operating systems and are interested in research in networked multimedia systems. The course consists of a selection of networking and operating system topics for realizing high performance, predictable, scalable, flexible, and secure multimedia systems. Topics may vary to reflect timely research issues and the current interests of the instructor(s). Students are expected to complete a term project. Presentations also may be required. Undergraduate background in computer science required."
purdue_CS 63600,"Internetworking. Principles of Internetwork architecture and communication protocols underlying interoperable systems. Topics include universal interconnection, Internet addressing and routing, address binding, control of Internet congestion and flow, examples of Internet protocol suites (TCP/IP and XNS), round trip time estimation, naming and name resolution, Internet applications programs, and the ISO/OSI model."
stanford_CS 232,"Digital Image Processing. Image sampling and quantization color, point operations, segmentation, morphological image processing, linear image filtering and correlation, image transforms, eigenimages, multiresolution image processing, noise reduction and restoration, feature extraction and recognition tasks, image registration. Emphasis is on the general principles of image processing. Students learn to apply material by implementing and investigating image processing algorithms in Matlab and optionally on Android mobile devices. Term project. Recommended: EE261, EE278."
psu_CSE 539,"Topics in Computer Architecture. Study of current advanced issues in design, implementation and applications of complex computer systems."
mit_6.254,"Game Theory with Engineering Applications. Introduction to fundamentals of game theory and mechanism design with motivations for each topic drawn from engineering applications (including distributed control of wireline/wireless communication networks, transportation networks, pricing). Emphasis on the foundations of the theory, mathematical tools, as well as modeling and the equilibrium notion in different environments. Topics include normal form games, supermodular games, dynamic games, repeated games, games with incomplete/imperfect information, mechanism design, cooperative game theory, and network games."
iowa_CS:5800,"Fundamentals of Software Engineering. Problem analysis, requirements definition, specification, design, implementation, testing/maintenance, integration, project management; human factors; management, technical communication; design methodologies; software validation, verification; group project experience. "
stanford_CS 367,"Algebraic Graph Algorithms. Due to the surprisingly fast algorithms for the problem, matrix multiplication is routinely used as a basic building block for algorithms beating the brute-force approach. This course explores matrix multiplication algorithms and a variety of problems, mostly within graph algorithms, that can be solved faster using a fast matrix multiplication algorithm. Topics include: Fast Matrix Multiplication, algebraic algorithms for Graph Transitive Closure, All Pairs Shortest Paths and variants of the problem, Perfect Matching and Minimum Cycle, and a variety of equivalences between problems involving matrix multiplication."
mit_6.004,"Computation Structures. Introduces architecture of digital systems, emphasizing structural principles common to a wide range of technologies. Multilevel implementation strategies; definition of new primitives (e.g., gates, instructions, procedures, and processes) and their mechanization using lower-level elements. Analysis of potential concurrency; precedence constraints and performance measures; pipelined and multidimensional systems. Instruction set design issues; architectural support for contemporary software structures. 4 Engineering Design Points."
stanford_CS 211,Content Creation in Virtual Reality. Students are immersed in a cutting edge virtual reality development environment consisting of both hardware and software elements. Studentsnwill progress from configuring a comprehensive development environment to designing and implementing networked content in VR. The deep development focus is overlaid with a discussion series with leaders in the VR space to provide both breadth and depth to a student¿s understanding of the VR space.
cmu_15-610,"Engineering Distributed Systems. This is a master's level course for students with strong design and  implementation skills who are likely to pursue careers as software  architects and lead engineers.  It may be taken by well-prepared  undergraduates with excellent design and implementation skills in  low-level systems programing.  The course assumes a high level of  proficiency in all aspects of operating system design and implementation.    This course will help students prepare for leadership roles in creating  and evolving the complex, large-scale computer systems that society will  increasingly depend on in the future.  The course will teach the  organizing principles of such systems, identifying a core set of  versatile techniques that are applicable across many system layers.  Students will acquire the knowledge base, intellectual tools, hands-on  skills and modes of thought needed to build well-engineered computer  systems that withstand the test of time, growth in scale, and stresses of  live use.     Topics covered include: caching, prefetching, damage containment,  scale reduction, hints, replication, hash-based techniques, and  fragmentation reduction.  A substantial project component is an  integral part of the course.    A high level of proficiency in systems programming is expected."
purdue_CS 51400,"Numerical Analysis. (MA 51400)  Iterative methods for solving nonlinear equations; linear difference equations, applications to solution of polynomial equations; differentiation and integration formulas; numerical solution of ordinary differential equations; roundoff error bounds."
caltech_CS/CNS 174,"Computer Graphics Projects. This laboratory class offers students an opportunity for independent work covering recent computer graphics research. In coordination with the instructor, students select a computer graphics modeling, rendering, interaction, or related algorithm and implement it. Students are required to present their work in class and discuss the results of their implementation and any possible improvements to the basic methods. May be repeated for credit with instructor’s permission."
cmu_15-405,"Engineering Distributed Systems. This is a course for students with strong design and implementation skills who are likely to pursue careers as software architects and lead engineers.  It may be taken by well-prepared undergraduates with excellent design and implementation skills in low-level systems programing.  The course assumes a high level of proficiency in all aspects of operating system design and implementation.  This course will help students prepare for leadership roles in creating and evolving the complex, large-scale computer systems that society will increasingly depend on in the future.  The course will teach the organizing principles of such systems, identifying a core set of versatile techniques that are applicable across many system layers. Students will acquire the knowledge base, intellectual tools, hands-on skills and modes of thought needed to build well-engineered computer systems that withstand the test of time, growth in scale, and stresses of live use.   Topics covered include: caching, prefetching, damage containment, scale reduction, hints, replication, hash-based techniques, and fragmentation reduction.  A substantial project component is an integral part of the course.  A high level of proficiency in systems programming is expected. If you do not have the 15-410 prerequisite you will need to get approval from the faculty."
mit_6.673,"Introduction to Numerical Simulation in Electrical Engineering. Selection of a simulation model and physical approximations. Solution of nonlinear coupled PDEs in 1-D through finite difference and finite element methods, Newton's method, and variants. Finite difference and finite element methods in 2-D and sparse matrix methods emphasizing conjugate gradient algorithms. Semiconductor devices used as primary examples; additional examples drawn from E&M modeling, nonlinear pulse propagation, and laser physics."
mit_6.345,"Automatic Speech Recognition. Introduces the rapidly developing fields of automatic speech recognition and spoken language processing. Topics include acoustic theory of speech production and perception, acoustic-phonetics, signal representation, acoustic and language modeling, search, hidden Markov modeling, robustness, adaptation, discriminative and alternative approaches. Lectures interspersed with theory and applications. Assignments include problems, laboratory exercises, and a term project. 4 Engineering Design Points."
stanford_CS 143,Compilers. Principles and practices for design and implementation of compilers and interpreters. Topics: lexical analysis; parsing theory; symbol tables; type systems; scope; semantic analysis; intermediate representations; runtime environments; code generation; and basic program analysis and optimization. Students construct a compiler for a simple object-oriented language during course programming projects.
maryland_CMSC 456,"Cryptology. Importance in protecting data in communications between computers. The subject lies on the border between mathematics and computer science. Mathematical topics include number theory and probability, and computer science topics include complexity theory."
cmu_15-321,"Research Methods for Experimental Computer Science. The success or failure of an experiment can turn on the details of how the experiment was performed — the experimental method. It is critical that the methodology be consistent with whatever research hypothesis is being pursued.  The goal of this project-based course is to give students familiarity with and appreciation for the subtleties of a range of experimental techniques essential to high-quality empirical research.  The course is based on a project that will illustrate important concepts of research methods.  Example topics include user-study design and operation, data gathering, data diagnosis, experiment design and execution, signal detection, performance evaluation, error analysis, reporting results, etc.  The project will explore the challenging open problem of keystroke dynamics, a biometric regime which seeks to identify/authenticate/discriminate users on the basis of their typing styles.  In this context, numerous methodological issues provide the stimulus for learning how to perform empirical research from the beginning to the end of a project.  Lectures will present necessary background material about the problem area and experimental methods; homework assignments and a team project will give students guided, hands-on, research and practical experience.  At the end of the course, students will be acquainted with the basic issues in experimental methods, and will be able to perform independent work using the lessons learned and resources provided.  Enrollment is limited to graduate students, juniors, and seniors. It will be helpful for students to have some experience with scripting languages (e.g., Perl, Python, Tcl, etc), statistically-oriented packages (e.g., R, Matlab, Weka) or other implementations of various machine-learning-type classifiers.  This course can be used to satisfy the Lab requirement for the Computer Science major."
cmu_15-385,"Introduction to Computer Vision. An introduction to the science and engineering of computer vision,  i.e.  the analysis of the patterns in visual images with the view to  understanding the objects and processes in the world that generate  them.  Major topics include image formation and sensing, fourier  analysis, edge and contour detection, inference of depth, shape and  motion, classification, recognition, tracking, and active vision. The  emphasis is on the learning of fundamental mathematical concepts and  techniques and applying them to solve real vision problems. The  discussion will also include comparison with human and animal vision  from psychological and biological perspectives. Students will learn to  think mathematically and develop skills in translating ideas and  mathematical thoughts into programs to solve real vision problems."
stanford_CS 227B,"General Game Playing. A general game playing system accepts a formal description of a game to play it without human intervention or algorithms designed for specific games. Hands-on introduction to these systems and artificial intelligence techniques such as knowledge representation, reasoning, learning, and rational behavior. Students create GGP systems to compete with each other and in external competitions."
iowa_CS:4500,Research Methods in Human-Computer Interaction. Survey of recent research in the field of human‑computer interaction; research methods and current readings. 
stanford_CS 166,"Data Structures. Techniques in the design, analysis, and implementation of data structures.  Isometries between data structures (including red/black trees and 2-3-4 trees), amortized analysis (including Fibonacci heaps and splay trees), and randomization (including count-min sketches and dynamic perfect hash tables).  Data structures for integers and strings (including van Emde Boas trees and suffix trees).  Possible additional topics include functional data structures, concurrent data structures, and spatial data structures."
maryland_CMSC 330,"Organization of Programming Languages. The semantics of programming languages and their run-time organization. Several different models of languages are discussed, including procedural (e.g., C, Pascal), functional (e.g., ML, LISP), rule-based (e.g., Prolog), and object-oriented (e.g., C++, Smalltalk). Run-time structures, including dynamic versus static scope rules, storage for strings, arrays, records, and object inheritance are explored."
psu_CSE 544,System Security. Review current research in computer and operating system security.
princeton_COS  513,"Foundations of Probabilistic Modeling. Probabilistic modeling is a mainstay in data analysis, providing essential tools for complex analyses of the vast amounts of data that have become available in modern scientific research. In this course, we study probabilistic graphical models, a unifying formalism for describing and extending many previous methods from statistics and engineering; the mathematical foundations of this field; and the methods underlying the current state of the art. We study these models through careful reading of current papers and a thorough real data analysis project."
mit_6.728,"Applied Quantum and Statistical Physics. Elementary quantum mechanics and statistical physics. Introduces applied quantum physics. Emphasizes experimental basis for quantum mechanics. Applies Schrodinger's equation to the free particle, tunneling, the harmonic oscillator, and hydrogen atom. Variational methods. Elementary statistical physics; Fermi-Dirac, Bose-Einstein, and Boltzmann distribution functions. Simple models for metals, semiconductors, and devices such as electron microscopes, scanning tunneling microscope, thermonic emitters, atomic force microscope, and more."
psu_CMPSC 473,"Operating Systems Design & Construction. Design and implementation of computer operating systems; management of various system resources:  processes, memory, processors, files, input/output devices."
illinois_CS 426,"Compiler Construction. Compiler structure, syntax analysis, syntax-directed translation, automatically constructed recognizers, semantic analysis, code generation, intermediate language, optimization techniques. 3 undergraduate hours. 3 or 4 graduate hours. "
stanford_CS 255,"Introduction to Cryptography. For advanced undergraduates and graduate students. Theory and practice of cryptographic techniques used in computer security. Topics: encryption (symmetric and public key), digital signatures, data integrity, authentication, key management, PKI, zero-knowledge protocols, and real-world applications."
mit_6.131,"Power Electronics Laboratory. Introduces the design and construction of power electronic circuits and motor drives. Laboratory exercises include the construction of drive circuitry for an electric go-cart, flash strobes, computer power supplies, three-phase inverters for AC motors, and resonant drives for lamp ballasts and induction heating. Basic electric machines introduced include DC, induction, and permanent magnet motors, with drive considerations. Final project may be expanded to serve as a 6.UAP project, with instructor permission. Provides instruction in written and oral communication. 12 Engineering Design Points."
caltech_BE/CS/CNS/Bi 191,"Biomolecular Computation. This course investigates computation by molecular systems, emphasizing models of computation based on the underlying physics, chemistry, and organization of biological cells. We will explore programmability, complexity, simulation of and reasoning about abstract models of chemical reaction networks, molecular folding, molecular self-assembly, and molecular motors, with an emphasis on universal architectures for computation, control, and construction within molecular systems. If time permits, we will also discuss biological example systems such as signal transduction, genetic regulatory networks, and the cytoskeleton; physical limits of computation, reversibility, reliability, and the role of noise, DNA-based computers and DNA nanotechnology. Part a develops fundamental results; part b is a reading and research course: classic and current papers will be discussed, and students will do projects on current research topics."
mit_6.175,"Constructive Computer Architecture. Illustrates a constructive (as opposed to a descriptive) approach to computer architecture. Topics include combinational and pipelined arithmetic-logic units (ALU), in-order pipelined microarchitectures, branch prediction, blocking and unblocking caches, interrupts, virtual memory support, cache coherence and multicore architectures. Labs in a modern Hardware Design Language (HDL) illustrate various aspects of microprocessor design, culminating in a term project in which students present a multicore design running on an FPGA board. 12 Engineering Design Points."
cmu_15-251,"Great Theoretical Ideas in Computer Science. This course is about how to use theoretical ideas to formulate and solve problems in computer science. It integrates mathematical material with general problem solving techniques and computer science applications. Examples are drawn from algorithms, complexity theory, game theory, probability theory, graph theory, automata theory, algebra, cryptography, and combinatorics. Assignments involve both mathematical proofs and programming.  NOTE: students must achieve a C or better in order to use this course to satisfy the pre-requisite for any subsequent Computer Science course."
purdue_CS 63500,"Capturing And Rendering Real-World Scenes. Advanced techniques for automated modeling and visualization of complex environments, such as rooms, buildings, urban scenes, and landscapes.  Topics covered are at the confluence of computer graphics, computer vision and engineering, and include:  capture technologies, acquisition device calibration, view registration, panoramic images, 3D reconstruction from images, view morphing, 3D image warping, lightfield modeling and rendering, visual hulls, point-based modeling and rendering, view dependent texture mapping, and application development issues and examples."
stanford_CS 231B,"The Cutting Edge of Computer Vision. (Formerly 223C) More than one-third of the brain is engaged in visual processing, the most sophisticated human sensory system. Yet visual recognition technology has fundamentally influenced our lives on the same scale and scope as text-based technology has, thanks to Google, Twitter, Facebook, etc. This course is designed for those students who are interested in cutting edge computer vision research, and/or are aspiring to be an entrepreneur using vision technology. Course will guide students through the design and implementation of three core vision technologies: segmentation, detection and classification on three highly practical, real-world problems. Course will focus on teaching the fundamental theory, detailed algorithms, practical engineering insights, and guide them to develop state-of-the-art systems evaluated based on the most modern and standard benchmark datasets."
iowa_CS:4740,"Large Data Analysis. Current areas that deal with problem of Big Data; techniques from computer science, mathematics, statistics; high performance and parallel computing, matrix techniques, cluster analysis, visualization; variety of applications including Google PageRank, seismology, Netflix‑type problems, weather forecasting; fusion of data with simulation; projects. "
maryland_CMSC 424,"Database Design. Students are introduced to database systems and motivates the database approach as a mechanism for modeling the real world. An in-depth coverage of the relational model, logical database design, query languages, and other database concepts including query optimization, concurrency control; transaction management, and log based crash recovery. Distributed and Web database architectures are also discussed."
caltech_CS 138,"Computer Algorithms. Design and analysis of algorithms. Techniques for problems concerning graphs, flows, number theory, string matching, data compression, geometry, linear algebra and coding theory. Optimization, including linear programming. Randomization. Basic complexity theory and cryptography."
caltech_CS 3,"Introduction to Software Engineering. CS 3 is a practical introduction to software engineering with an emphasis on understanding and minimizing risk in large software projects. Students will work in teams on a course-long project. Topics covered include revision control, code reviews, testing and testability, code readability, API design, refactoring, and documentation. The course provides opportunities to present your work to the class, and emphasizes working with other people’s code, both that of classmates and pre-existing frameworks."
maryland_CMSC 351,"Algorithms. A systematic study of the complexity of some elementary algorithms related to sorting, graphs and trees, and combinatorics. Algorithms are analyzed using mathematical techniques to solve recurrences and summations."
psu_CMPSC 448,Machine Learning and Algorithmic AI. Evaluation and use of machine learning models; algorithmic elements of artificial intelligence.
cmu_15-312,"Foundations of Programming Languages. This course discusses in depth many of the concepts underlying the design, definition, implementation, and use of modern programming languages. Formal approaches to defining the syntax and semantics are used to describe the fundamental concepts underlying programming languages. A variety of programming paradigms are covered such as imperative, functional, logic, and concurrent programming. In addition to the formal studies, experience with programming in the languages is used to illustrate how different design goals can lead to radically different languages and models of computation."
caltech_CS 2,"Introduction to Programming Methods. CS 2 is a demanding course in programming languages and computer science. Topics covered include data structures, including lists, trees, and graphs; implementation and performance analysis of common algorithms; algorithm design principles, in particular recursion and dynamic programming; concurrency and network programming; basic numerical computation methods. Heavy emphasis is placed on the use of compiled languages and development tools, including source control and debugging. The course includes weekly laboratory exercises and written homework covering the lecture material and program design. The course is intended to establish a foundation for further work in many topics in the computer science option."
illinois_CS 210,"Ethical & Professional Issues. Ethics for the computing profession. Ethical decision-making; licensing; intellectual property, freedom of information, and privacy. Credit is not given for both CS 210 and ECE 316. "
mit_6.456,"Array Processing. Adaptive and non-adaptive processing of signals received at arrays of sensors. Deterministic beamforming, space-time random processes, optimal and adaptive algorithms, and the sensitivity of algorithm performance to modeling errors and limited data. Methods of improving the robustness of algorithms to modeling errors and limited data are derived. Advanced topics include an introduction to matched field processing and physics-based methods of estimating signal statistics. Homework exercises providing the opportunity to implement and analyze the performance of algorithms in processing data supplied during the course."
